Date,Currency,Exchange
28-08-2016,USD,1.0
28-08-2016,CAD,1.2884
28-08-2016,AUD,1.3083
28-08-2016,EUR,0.8857
28-08-2016,GBP,0.7569
29-08-2016,USD,1.0
29-08-2016,CAD,1.3013
29-08-2016,AUD,1.3241
29-08-2016,EUR,0.8953
29-08-2016,GBP,0.7652
30-08-2016,USD,1.0
30-08-2016,CAD,1.3039
30-08-2016,AUD,1.3241
30-08-2016,EUR,0.8954
30-08-2016,GBP,0.7626
31-08-2016,USD,1.0
31-08-2016,CAD,1.31
31-08-2016,AUD,1.33
31-08-2016,EUR,0.8983
31-08-2016,GBP,0.7618
01-09-2016,USD,1.0
01-09-2016,CAD,1.3129
01-09-2016,AUD,1.3279
01-09-2016,EUR,0.8972
01-09-2016,GBP,0.7541
02-09-2016,USD,1.0
02-09-2016,CAD,1.3082
02-09-2016,AUD,1.3231
02-09-2016,EUR,0.8934
02-09-2016,GBP,0.7528
03-09-2016,USD,1.0
03-09-2016,CAD,1.3082
03-09-2016,AUD,1.3231
03-09-2016,EUR,0.8934
03-09-2016,GBP,0.7528
04-09-2016,USD,1.0
04-09-2016,CAD,1.3082
04-09-2016,AUD,1.3231
04-09-2016,EUR,0.8934
04-09-2016,GBP,0.7528
05-09-2016,USD,1.0
05-09-2016,CAD,1.294
05-09-2016,AUD,1.3173
05-09-2016,EUR,0.8964
05-09-2016,GBP,0.7498
06-09-2016,USD,1.0
06-09-2016,CAD,1.2909
06-09-2016,AUD,1.3106
06-09-2016,EUR,0.8961
06-09-2016,GBP,0.7486
07-09-2016,USD,1.0
07-09-2016,CAD,1.2854
07-09-2016,AUD,1.3026
07-09-2016,EUR,0.8899
07-09-2016,GBP,0.7472
08-09-2016,USD,1.0
08-09-2016,CAD,1.2877
08-09-2016,AUD,1.2953
08-09-2016,EUR,0.8853
08-09-2016,GBP,0.7486
09-09-2016,USD,1.0
09-09-2016,CAD,1.2957
09-09-2016,AUD,1.3166
09-09-2016,EUR,0.8875
09-09-2016,GBP,0.7504
10-09-2016,USD,1.0
10-09-2016,CAD,1.2957
10-09-2016,AUD,1.3166
10-09-2016,EUR,0.8875
10-09-2016,GBP,0.7504
11-09-2016,USD,1.0
11-09-2016,CAD,1.2957
11-09-2016,AUD,1.3166
11-09-2016,EUR,0.8875
11-09-2016,GBP,0.7504
12-09-2016,USD,1.0
12-09-2016,CAD,1.3114
12-09-2016,AUD,1.3299
12-09-2016,EUR,0.8908
12-09-2016,GBP,0.7525
13-09-2016,USD,1.0
13-09-2016,CAD,1.3109
13-09-2016,AUD,1.3282
13-09-2016,EUR,0.8891
13-09-2016,GBP,0.7536
14-09-2016,USD,1.0
14-09-2016,CAD,1.3192
14-09-2016,AUD,1.3391
14-09-2016,EUR,0.8914
14-09-2016,GBP,0.7584
15-09-2016,USD,1.0
15-09-2016,CAD,1.3178
15-09-2016,AUD,1.3361
15-09-2016,EUR,0.8886
15-09-2016,GBP,0.757
16-09-2016,USD,1.0
16-09-2016,CAD,1.3199
16-09-2016,AUD,1.3316
16-09-2016,EUR,0.8908
16-09-2016,GBP,0.759
17-09-2016,USD,1.0
17-09-2016,CAD,1.3199
17-09-2016,AUD,1.3316
17-09-2016,EUR,0.8908
17-09-2016,GBP,0.759
18-09-2016,USD,1.0
18-09-2016,CAD,1.3199
18-09-2016,AUD,1.3316
18-09-2016,EUR,0.8908
18-09-2016,GBP,0.759
19-09-2016,USD,1.0
19-09-2016,CAD,1.3152
19-09-2016,AUD,1.3249
19-09-2016,EUR,0.8957
19-09-2016,GBP,0.7658
20-09-2016,USD,1.0
20-09-2016,CAD,1.3226
20-09-2016,AUD,1.3244
20-09-2016,EUR,0.8941
20-09-2016,GBP,0.7709
21-09-2016,USD,1.0
21-09-2016,CAD,1.3142
21-09-2016,AUD,1.3152
21-09-2016,EUR,0.8969
21-09-2016,GBP,0.7685
22-09-2016,USD,1.0
22-09-2016,CAD,1.3012
22-09-2016,AUD,1.3057
22-09-2016,EUR,0.8898
22-09-2016,GBP,0.7646
23-09-2016,USD,1.0
23-09-2016,CAD,1.3042
23-09-2016,AUD,1.3095
23-09-2016,EUR,0.8917
23-09-2016,GBP,0.7708
24-09-2016,USD,1.0
24-09-2016,CAD,1.3042
24-09-2016,AUD,1.3095
24-09-2016,EUR,0.8917
24-09-2016,GBP,0.7708
25-09-2016,USD,1.0
25-09-2016,CAD,1.3042
25-09-2016,AUD,1.3095
25-09-2016,EUR,0.8917
25-09-2016,GBP,0.7708
26-09-2016,USD,1.0
26-09-2016,CAD,1.3164
26-09-2016,AUD,1.3098
26-09-2016,EUR,0.8879
26-09-2016,GBP,0.7733
27-09-2016,USD,1.0
27-09-2016,CAD,1.3256
27-09-2016,AUD,1.3067
27-09-2016,EUR,0.8913
27-09-2016,GBP,0.7702
28-09-2016,USD,1.0
28-09-2016,CAD,1.3211
28-09-2016,AUD,1.304
28-09-2016,EUR,0.8909
28-09-2016,GBP,0.768
29-09-2016,USD,1.0
29-09-2016,CAD,1.3085
29-09-2016,AUD,1.3049
29-09-2016,EUR,0.8912
29-09-2016,GBP,0.7676
30-09-2016,USD,1.0
30-09-2016,CAD,1.3162
30-09-2016,AUD,1.3132
30-09-2016,EUR,0.896
30-09-2016,GBP,0.7715
01-10-2016,USD,1.0
01-10-2016,CAD,1.3162
01-10-2016,AUD,1.3132
01-10-2016,EUR,0.896
01-10-2016,GBP,0.7715
02-10-2016,USD,1.0
02-10-2016,CAD,1.3162
02-10-2016,AUD,1.3132
02-10-2016,EUR,0.896
02-10-2016,GBP,0.7715
03-10-2016,USD,1.0
03-10-2016,CAD,1.3085
03-10-2016,AUD,1.3028
03-10-2016,EUR,0.89
03-10-2016,GBP,0.7771
04-10-2016,USD,1.0
04-10-2016,CAD,1.3168
04-10-2016,AUD,1.3049
04-10-2016,EUR,0.896
04-10-2016,GBP,0.7843
05-10-2016,USD,1.0
05-10-2016,CAD,1.3216
05-10-2016,AUD,1.3132
05-10-2016,EUR,0.892
05-10-2016,GBP,0.7863
06-10-2016,USD,1.0
06-10-2016,CAD,1.3204
06-10-2016,AUD,1.3198
06-10-2016,EUR,0.8941
06-10-2016,GBP,0.7897
07-10-2016,USD,1.0
07-10-2016,CAD,1.3271
07-10-2016,AUD,1.3192
07-10-2016,EUR,0.8977
07-10-2016,GBP,0.8111
08-10-2016,USD,1.0
08-10-2016,CAD,1.3271
08-10-2016,AUD,1.3192
08-10-2016,EUR,0.8977
08-10-2016,GBP,0.8111
09-10-2016,USD,1.0
09-10-2016,CAD,1.3271
09-10-2016,AUD,1.3192
09-10-2016,EUR,0.8977
09-10-2016,GBP,0.8111
10-10-2016,USD,1.0
10-10-2016,CAD,1.3253
10-10-2016,AUD,1.3163
10-10-2016,EUR,0.8961
10-10-2016,GBP,0.8071
11-10-2016,USD,1.0
11-10-2016,CAD,1.3226
11-10-2016,AUD,1.3249
11-10-2016,EUR,0.9026
11-10-2016,GBP,0.8145
12-10-2016,USD,1.0
12-10-2016,CAD,1.3247
12-10-2016,AUD,1.3206
12-10-2016,EUR,0.9074
12-10-2016,GBP,0.8166
13-10-2016,USD,1.0
13-10-2016,CAD,1.3245
13-10-2016,AUD,1.3231
13-10-2016,EUR,0.906
13-10-2016,GBP,0.8193
14-10-2016,USD,1.0
14-10-2016,CAD,1.3166
14-10-2016,AUD,1.3108
14-10-2016,EUR,0.9089
14-10-2016,GBP,0.8172
15-10-2016,USD,1.0
15-10-2016,CAD,1.3166
15-10-2016,AUD,1.3108
15-10-2016,EUR,0.9089
15-10-2016,GBP,0.8172
16-10-2016,USD,1.0
16-10-2016,CAD,1.3166
16-10-2016,AUD,1.3108
16-10-2016,EUR,0.9089
16-10-2016,GBP,0.8172
17-10-2016,USD,1.0
17-10-2016,CAD,1.3128
17-10-2016,AUD,1.3131
17-10-2016,EUR,0.9096
17-10-2016,GBP,0.823
18-10-2016,USD,1.0
18-10-2016,CAD,1.3083
18-10-2016,AUD,1.3037
18-10-2016,EUR,0.9097
18-10-2016,GBP,0.8147
19-10-2016,USD,1.0
19-10-2016,CAD,1.308
19-10-2016,AUD,1.3023
19-10-2016,EUR,0.9108
19-10-2016,GBP,0.8137
20-10-2016,USD,1.0
20-10-2016,CAD,1.3169
20-10-2016,AUD,1.3036
20-10-2016,EUR,0.9107
20-10-2016,GBP,0.8157
21-10-2016,USD,1.0
21-10-2016,CAD,1.3229
21-10-2016,AUD,1.3107
21-10-2016,EUR,0.9186
21-10-2016,GBP,0.8205
22-10-2016,USD,1.0
22-10-2016,CAD,1.3229
22-10-2016,AUD,1.3107
22-10-2016,EUR,0.9186
22-10-2016,GBP,0.8205
23-10-2016,USD,1.0
23-10-2016,CAD,1.3229
23-10-2016,AUD,1.3107
23-10-2016,EUR,0.9186
23-10-2016,GBP,0.8205
24-10-2016,USD,1.0
24-10-2016,CAD,1.3357
24-10-2016,AUD,1.3114
24-10-2016,EUR,0.9182
24-10-2016,GBP,0.8173
25-10-2016,USD,1.0
25-10-2016,CAD,1.3317
25-10-2016,AUD,1.3088
25-10-2016,EUR,0.9198
25-10-2016,GBP,0.8186
26-10-2016,USD,1.0
26-10-2016,CAD,1.3366
26-10-2016,AUD,1.3016
26-10-2016,EUR,0.9153
26-10-2016,GBP,0.8189
27-10-2016,USD,1.0
27-10-2016,CAD,1.3366
27-10-2016,AUD,1.3123
27-10-2016,EUR,0.9152
27-10-2016,GBP,0.8159
28-10-2016,USD,1.0
28-10-2016,CAD,1.3389
28-10-2016,AUD,1.3206
28-10-2016,EUR,0.9156
28-10-2016,GBP,0.8232
29-10-2016,USD,1.0
29-10-2016,CAD,1.3389
29-10-2016,AUD,1.3206
29-10-2016,EUR,0.9156
29-10-2016,GBP,0.8232
30-10-2016,USD,1.0
30-10-2016,CAD,1.3389
30-10-2016,AUD,1.3206
30-10-2016,EUR,0.9156
30-10-2016,GBP,0.8232
31-10-2016,USD,1.0
31-10-2016,CAD,1.3398
31-10-2016,AUD,1.3153
31-10-2016,EUR,0.9136
31-10-2016,GBP,0.8227
01-11-2016,USD,1.0
01-11-2016,CAD,1.3361
01-11-2016,AUD,1.3008
01-11-2016,EUR,0.907
01-11-2016,GBP,0.8179
02-11-2016,USD,1.0
02-11-2016,CAD,1.3375
02-11-2016,AUD,1.305
02-11-2016,EUR,0.9013
02-11-2016,GBP,0.8117
03-11-2016,USD,1.0
03-11-2016,CAD,1.3389
03-11-2016,AUD,1.3046
03-11-2016,EUR,0.9038
03-11-2016,GBP,0.8013
04-11-2016,USD,1.0
04-11-2016,CAD,1.3433
04-11-2016,AUD,1.3015
04-11-2016,EUR,0.9015
04-11-2016,GBP,0.8006
05-11-2016,USD,1.0
05-11-2016,CAD,1.3433
05-11-2016,AUD,1.3015
05-11-2016,EUR,0.9015
05-11-2016,GBP,0.8006
06-11-2016,USD,1.0
06-11-2016,CAD,1.3433
06-11-2016,AUD,1.3015
06-11-2016,EUR,0.9015
06-11-2016,GBP,0.8006
07-11-2016,USD,1.0
07-11-2016,CAD,1.3391
07-11-2016,AUD,1.3015
07-11-2016,EUR,0.904
07-11-2016,GBP,0.8049
08-11-2016,USD,1.0
08-11-2016,CAD,1.3368
08-11-2016,AUD,1.2984
08-11-2016,EUR,0.906
08-11-2016,GBP,0.8071
09-11-2016,USD,1.0
09-11-2016,CAD,1.3426
09-11-2016,AUD,1.3007
09-11-2016,EUR,0.9073
09-11-2016,GBP,0.8077
10-11-2016,USD,1.0
10-11-2016,CAD,1.3482
10-11-2016,AUD,1.3158
10-11-2016,EUR,0.9179
10-11-2016,GBP,0.8057
11-11-2016,USD,1.0
11-11-2016,CAD,1.3491
11-11-2016,AUD,1.3149
11-11-2016,EUR,0.9171
11-11-2016,GBP,0.7899
12-11-2016,USD,1.0
12-11-2016,CAD,1.3491
12-11-2016,AUD,1.3149
12-11-2016,EUR,0.9171
12-11-2016,GBP,0.7899
13-11-2016,USD,1.0
13-11-2016,CAD,1.3491
13-11-2016,AUD,1.3149
13-11-2016,EUR,0.9171
13-11-2016,GBP,0.7899
14-11-2016,USD,1.0
14-11-2016,CAD,1.3538
14-11-2016,AUD,1.3247
14-11-2016,EUR,0.9279
14-11-2016,GBP,0.7979
15-11-2016,USD,1.0
15-11-2016,CAD,1.3525
15-11-2016,AUD,1.3228
15-11-2016,EUR,0.9289
15-11-2016,GBP,0.8048
16-11-2016,USD,1.0
16-11-2016,CAD,1.3479
16-11-2016,AUD,1.3393
16-11-2016,EUR,0.9344
16-11-2016,GBP,0.8046
17-11-2016,USD,1.0
17-11-2016,CAD,1.3426
17-11-2016,AUD,1.3398
17-11-2016,EUR,0.9331
17-11-2016,GBP,0.803
18-11-2016,USD,1.0
18-11-2016,CAD,1.3515
18-11-2016,AUD,1.3525
18-11-2016,EUR,0.9408
18-11-2016,GBP,0.8112
19-11-2016,USD,1.0
19-11-2016,CAD,1.3515
19-11-2016,AUD,1.3525
19-11-2016,EUR,0.9408
19-11-2016,GBP,0.8112
20-11-2016,USD,1.0
20-11-2016,CAD,1.3515
20-11-2016,AUD,1.3525
20-11-2016,EUR,0.9408
20-11-2016,GBP,0.8112
21-11-2016,USD,1.0
21-11-2016,CAD,1.3459
21-11-2016,AUD,1.3568
21-11-2016,EUR,0.9406
21-11-2016,GBP,0.8064
22-11-2016,USD,1.0
22-11-2016,CAD,1.3403
22-11-2016,AUD,1.3518
22-11-2016,EUR,0.9419
22-11-2016,GBP,0.8046
23-11-2016,USD,1.0
23-11-2016,CAD,1.345
23-11-2016,AUD,1.3482
23-11-2016,EUR,0.9432
23-11-2016,GBP,0.8054
24-11-2016,USD,1.0
24-11-2016,CAD,1.3493
24-11-2016,AUD,1.3532
24-11-2016,EUR,0.948
24-11-2016,GBP,0.8039
25-11-2016,USD,1.0
25-11-2016,CAD,1.3491
25-11-2016,AUD,1.3435
25-11-2016,EUR,0.9441
25-11-2016,GBP,0.8042
26-11-2016,USD,1.0
26-11-2016,CAD,1.3491
26-11-2016,AUD,1.3435
26-11-2016,EUR,0.9441
26-11-2016,GBP,0.8042
27-11-2016,USD,1.0
27-11-2016,CAD,1.3491
27-11-2016,AUD,1.3435
27-11-2016,EUR,0.9441
27-11-2016,GBP,0.8042
28-11-2016,USD,1.0
28-11-2016,CAD,1.3451
28-11-2016,AUD,1.3406
28-11-2016,EUR,0.9445
28-11-2016,GBP,0.8057
29-11-2016,USD,1.0
29-11-2016,CAD,1.3457
29-11-2016,AUD,1.3436
29-11-2016,EUR,0.9455
29-11-2016,GBP,0.802
30-11-2016,USD,1.0
30-11-2016,CAD,1.3383
30-11-2016,AUD,1.3438
30-11-2016,EUR,0.9403
30-11-2016,GBP,0.8016
01-12-2016,USD,1.0
01-12-2016,CAD,1.34
01-12-2016,AUD,1.353
01-12-2016,EUR,0.941
01-12-2016,GBP,0.7914
02-12-2016,USD,1.0
02-12-2016,CAD,1.3303
02-12-2016,AUD,1.3468
02-12-2016,EUR,0.9397
02-12-2016,GBP,0.7922
03-12-2016,USD,1.0
03-12-2016,CAD,1.3303
03-12-2016,AUD,1.3468
03-12-2016,EUR,0.9397
03-12-2016,GBP,0.7922
04-12-2016,USD,1.0
04-12-2016,CAD,1.3303
04-12-2016,AUD,1.3468
04-12-2016,EUR,0.9397
04-12-2016,GBP,0.7922
05-12-2016,USD,1.0
05-12-2016,CAD,1.3306
05-12-2016,AUD,1.3447
05-12-2016,EUR,0.9344
05-12-2016,GBP,0.7865
06-12-2016,USD,1.0
06-12-2016,CAD,1.3268
06-12-2016,AUD,1.3411
06-12-2016,EUR,0.9316
06-12-2016,GBP,0.7845
07-12-2016,USD,1.0
07-12-2016,CAD,1.3273
07-12-2016,AUD,1.3428
07-12-2016,EUR,0.932
07-12-2016,GBP,0.7931
08-12-2016,USD,1.0
08-12-2016,CAD,1.3215
08-12-2016,AUD,1.3386
08-12-2016,EUR,0.9292
08-12-2016,GBP,0.7898
09-12-2016,USD,1.0
09-12-2016,CAD,1.3177
09-12-2016,AUD,1.3392
09-12-2016,EUR,0.9471
09-12-2016,GBP,0.7949
10-12-2016,USD,1.0
10-12-2016,CAD,1.3177
10-12-2016,AUD,1.3392
10-12-2016,EUR,0.9471
10-12-2016,GBP,0.7949
11-12-2016,USD,1.0
11-12-2016,CAD,1.3177
11-12-2016,AUD,1.3392
11-12-2016,EUR,0.9471
11-12-2016,GBP,0.7949
12-12-2016,USD,1.0
12-12-2016,CAD,1.3135
12-12-2016,AUD,1.3377
12-12-2016,EUR,0.9438
12-12-2016,GBP,0.7918
13-12-2016,USD,1.0
13-12-2016,CAD,1.3121
13-12-2016,AUD,1.3341
13-12-2016,EUR,0.9425
13-12-2016,GBP,0.7869
14-12-2016,USD,1.0
14-12-2016,CAD,1.3116
14-12-2016,AUD,1.3319
14-12-2016,EUR,0.9395
14-12-2016,GBP,0.7888
15-12-2016,USD,1.0
15-12-2016,CAD,1.3343
15-12-2016,AUD,1.3542
15-12-2016,EUR,0.9598
15-12-2016,GBP,0.8024
16-12-2016,USD,1.0
16-12-2016,CAD,1.3373
16-12-2016,AUD,1.364
16-12-2016,EUR,0.9579
16-12-2016,GBP,0.8036
17-12-2016,USD,1.0
17-12-2016,CAD,1.3373
17-12-2016,AUD,1.364
17-12-2016,EUR,0.9579
17-12-2016,GBP,0.8036
18-12-2016,USD,1.0
18-12-2016,CAD,1.3373
18-12-2016,AUD,1.364
18-12-2016,EUR,0.9579
18-12-2016,GBP,0.8036
19-12-2016,USD,1.0
19-12-2016,CAD,1.3382
19-12-2016,AUD,1.377
19-12-2016,EUR,0.9595
19-12-2016,GBP,0.8073
20-12-2016,USD,1.0
20-12-2016,CAD,1.3408
20-12-2016,AUD,1.3817
20-12-2016,EUR,0.9649
20-12-2016,GBP,0.8103
21-12-2016,USD,1.0
21-12-2016,CAD,1.3369
21-12-2016,AUD,1.3763
21-12-2016,EUR,0.9596
21-12-2016,GBP,0.8084
22-12-2016,USD,1.0
22-12-2016,CAD,1.3468
22-12-2016,AUD,1.3855
22-12-2016,EUR,0.9575
22-12-2016,GBP,0.8105
23-12-2016,USD,1.0
23-12-2016,CAD,1.3514
23-12-2016,AUD,1.3944
23-12-2016,EUR,0.9573
23-12-2016,GBP,0.8164
24-12-2016,USD,1.0
24-12-2016,CAD,1.3514
24-12-2016,AUD,1.3944
24-12-2016,EUR,0.9573
24-12-2016,GBP,0.8164
25-12-2016,USD,1.0
25-12-2016,CAD,1.3514
25-12-2016,AUD,1.3944
25-12-2016,EUR,0.9573
25-12-2016,GBP,0.8164
26-12-2016,USD,1.0
26-12-2016,CAD,1.3514
26-12-2016,AUD,1.3944
26-12-2016,EUR,0.9573
26-12-2016,GBP,0.8164
27-12-2016,USD,1.0
27-12-2016,CAD,1.3534
27-12-2016,AUD,1.3913
27-12-2016,EUR,0.9574
27-12-2016,GBP,0.8167
28-12-2016,USD,1.0
28-12-2016,CAD,1.3575
28-12-2016,AUD,1.3933
28-12-2016,EUR,0.9614
28-12-2016,GBP,0.8185
29-12-2016,USD,1.0
29-12-2016,CAD,1.3541
29-12-2016,AUD,1.3876
29-12-2016,EUR,0.9567
29-12-2016,GBP,0.816
30-12-2016,USD,1.0
30-12-2016,CAD,1.346
30-12-2016,AUD,1.3847
30-12-2016,EUR,0.9487
30-12-2016,GBP,0.8122
31-12-2016,USD,1.0
31-12-2016,CAD,1.346
31-12-2016,AUD,1.3847
31-12-2016,EUR,0.9487
31-12-2016,GBP,0.8122
01-01-2017,USD,1.0
01-01-2017,CAD,1.346
01-01-2017,AUD,1.3847
01-01-2017,EUR,0.9487
01-01-2017,GBP,0.8122
02-01-2017,USD,1.0
02-01-2017,CAD,1.3445
02-01-2017,AUD,1.3926
02-01-2017,EUR,0.9556
02-01-2017,GBP,0.8136
03-01-2017,USD,1.0
03-01-2017,CAD,1.3444
03-01-2017,AUD,1.3854
03-01-2017,EUR,0.9629
03-01-2017,GBP,0.8143
04-01-2017,USD,1.0
04-01-2017,CAD,1.3312
04-01-2017,AUD,1.3771
04-01-2017,EUR,0.9581
04-01-2017,GBP,0.8139
05-01-2017,USD,1.0
05-01-2017,CAD,1.33
05-01-2017,AUD,1.3714
05-01-2017,EUR,0.9523
05-01-2017,GBP,0.8136
06-01-2017,USD,1.0
06-01-2017,CAD,1.3258
06-01-2017,AUD,1.363
06-01-2017,EUR,0.9444
06-01-2017,GBP,0.8088
07-01-2017,USD,1.0
07-01-2017,CAD,1.3258
07-01-2017,AUD,1.363
07-01-2017,EUR,0.9444
07-01-2017,GBP,0.8088
08-01-2017,USD,1.0
08-01-2017,CAD,1.3258
08-01-2017,AUD,1.363
08-01-2017,EUR,0.9444
08-01-2017,GBP,0.8088
09-01-2017,USD,1.0
09-01-2017,CAD,1.3269
09-01-2017,AUD,1.3653
09-01-2017,EUR,0.9509
09-01-2017,GBP,0.8241
10-01-2017,USD,1.0
10-01-2017,CAD,1.3241
10-01-2017,AUD,1.3627
10-01-2017,EUR,0.9463
10-01-2017,GBP,0.8228
11-01-2017,USD,1.0
11-01-2017,CAD,1.3252
11-01-2017,AUD,1.3559
11-01-2017,EUR,0.9521
11-01-2017,GBP,0.8257
12-01-2017,USD,1.0
12-01-2017,CAD,1.3057
12-01-2017,AUD,1.3302
12-01-2017,EUR,0.9364
12-01-2017,GBP,0.8132
13-01-2017,USD,1.0
13-01-2017,CAD,1.3141
13-01-2017,AUD,1.3343
13-01-2017,EUR,0.938
13-01-2017,GBP,0.8212
14-01-2017,USD,1.0
14-01-2017,CAD,1.3141
14-01-2017,AUD,1.3343
14-01-2017,EUR,0.938
14-01-2017,GBP,0.8212
15-01-2017,USD,1.0
15-01-2017,CAD,1.3141
15-01-2017,AUD,1.3343
15-01-2017,EUR,0.938
15-01-2017,GBP,0.8212
16-01-2017,USD,1.0
16-01-2017,CAD,1.3146
16-01-2017,AUD,1.3377
16-01-2017,EUR,0.9439
16-01-2017,GBP,0.8288
17-01-2017,USD,1.0
17-01-2017,CAD,1.306
17-01-2017,AUD,1.3255
17-01-2017,EUR,0.936
17-01-2017,GBP,0.8123
18-01-2017,USD,1.0
18-01-2017,CAD,1.3115
18-01-2017,AUD,1.3248
18-01-2017,EUR,0.9377
18-01-2017,GBP,0.8143
19-01-2017,USD,1.0
19-01-2017,CAD,1.3282
19-01-2017,AUD,1.3229
19-01-2017,EUR,0.9374
19-01-2017,GBP,0.8114
20-01-2017,USD,1.0
20-01-2017,CAD,1.3372
20-01-2017,AUD,1.3276
20-01-2017,EUR,0.9406
20-01-2017,GBP,0.8145
21-01-2017,USD,1.0
21-01-2017,CAD,1.3372
21-01-2017,AUD,1.3276
21-01-2017,EUR,0.9406
21-01-2017,GBP,0.8145
22-01-2017,USD,1.0
22-01-2017,CAD,1.3372
22-01-2017,AUD,1.3276
22-01-2017,EUR,0.9406
22-01-2017,GBP,0.8145
23-01-2017,USD,1.0
23-01-2017,CAD,1.3314
23-01-2017,AUD,1.3212
23-01-2017,EUR,0.9333
23-01-2017,GBP,0.804
24-01-2017,USD,1.0
24-01-2017,CAD,1.3274
24-01-2017,AUD,1.321
24-01-2017,EUR,0.9304
24-01-2017,GBP,0.8034
25-01-2017,USD,1.0
25-01-2017,CAD,1.3097
25-01-2017,AUD,1.323
25-01-2017,EUR,0.9308
25-01-2017,GBP,0.7942
26-01-2017,USD,1.0
26-01-2017,CAD,1.3129
26-01-2017,AUD,1.3276
26-01-2017,EUR,0.9346
26-01-2017,GBP,0.7957
27-01-2017,USD,1.0
27-01-2017,CAD,1.3119
27-01-2017,AUD,1.3266
27-01-2017,EUR,0.9362
27-01-2017,GBP,0.7974
28-01-2017,USD,1.0
28-01-2017,CAD,1.3119
28-01-2017,AUD,1.3266
28-01-2017,EUR,0.9362
28-01-2017,GBP,0.7974
29-01-2017,USD,1.0
29-01-2017,CAD,1.3119
29-01-2017,AUD,1.3266
29-01-2017,EUR,0.9362
29-01-2017,GBP,0.7974
30-01-2017,USD,1.0
30-01-2017,CAD,1.3154
30-01-2017,AUD,1.3273
30-01-2017,EUR,0.9407
30-01-2017,GBP,0.799
31-01-2017,USD,1.0
31-01-2017,CAD,1.3069
31-01-2017,AUD,1.3201
31-01-2017,EUR,0.9298
31-01-2017,GBP,0.8006
01-02-2017,USD,1.0
01-02-2017,CAD,1.3065
01-02-2017,AUD,1.3184
01-02-2017,EUR,0.9268
01-02-2017,GBP,0.7916
02-02-2017,USD,1.0
02-02-2017,CAD,1.3
02-02-2017,AUD,1.3009
02-02-2017,EUR,0.9252
02-02-2017,GBP,0.7963
03-02-2017,USD,1.0
03-02-2017,CAD,1.3056
03-02-2017,AUD,1.3087
03-02-2017,EUR,0.931
03-02-2017,GBP,0.8008
04-02-2017,USD,1.0
04-02-2017,CAD,1.3056
04-02-2017,AUD,1.3087
04-02-2017,EUR,0.931
04-02-2017,GBP,0.8008
05-02-2017,USD,1.0
05-02-2017,CAD,1.3056
05-02-2017,AUD,1.3087
05-02-2017,EUR,0.931
05-02-2017,GBP,0.8008
06-02-2017,USD,1.0
06-02-2017,CAD,1.3057
06-02-2017,AUD,1.3075
06-02-2017,EUR,0.9335
06-02-2017,GBP,0.8024
07-02-2017,USD,1.0
07-02-2017,CAD,1.3182
07-02-2017,AUD,1.3128
07-02-2017,EUR,0.9368
07-02-2017,GBP,0.8087
08-02-2017,USD,1.0
08-02-2017,CAD,1.3146
08-02-2017,AUD,1.309
08-02-2017,EUR,0.9376
08-02-2017,GBP,0.8
09-02-2017,USD,1.0
09-02-2017,CAD,1.3109
09-02-2017,AUD,1.3061
09-02-2017,EUR,0.9353
09-02-2017,GBP,0.7958
10-02-2017,USD,1.0
10-02-2017,CAD,1.3139
10-02-2017,AUD,1.3082
10-02-2017,EUR,0.9408
10-02-2017,GBP,0.8024
11-02-2017,USD,1.0
11-02-2017,CAD,1.3139
11-02-2017,AUD,1.3082
11-02-2017,EUR,0.9408
11-02-2017,GBP,0.8024
12-02-2017,USD,1.0
12-02-2017,CAD,1.3139
12-02-2017,AUD,1.3082
12-02-2017,EUR,0.9408
12-02-2017,GBP,0.8024
13-02-2017,USD,1.0
13-02-2017,CAD,1.3093
13-02-2017,AUD,1.3046
13-02-2017,EUR,0.9408
13-02-2017,GBP,0.7987
14-02-2017,USD,1.0
14-02-2017,CAD,1.303
14-02-2017,AUD,1.3003
14-02-2017,EUR,0.9414
14-02-2017,GBP,0.8011
15-02-2017,USD,1.0
15-02-2017,CAD,1.3083
15-02-2017,AUD,1.3037
15-02-2017,EUR,0.9474
15-02-2017,GBP,0.8053
16-02-2017,USD,1.0
16-02-2017,CAD,1.3016
16-02-2017,AUD,1.2963
16-02-2017,EUR,0.9388
16-02-2017,GBP,0.799
17-02-2017,USD,1.0
17-02-2017,CAD,1.3079
17-02-2017,AUD,1.3044
17-02-2017,EUR,0.939
17-02-2017,GBP,0.8049
18-02-2017,USD,1.0
18-02-2017,CAD,1.3079
18-02-2017,AUD,1.3044
18-02-2017,EUR,0.939
18-02-2017,GBP,0.8049
19-02-2017,USD,1.0
19-02-2017,CAD,1.3079
19-02-2017,AUD,1.3044
19-02-2017,EUR,0.939
19-02-2017,GBP,0.8049
20-02-2017,USD,1.0
20-02-2017,CAD,1.311
20-02-2017,AUD,1.3032
20-02-2017,EUR,0.942
20-02-2017,GBP,0.802
21-02-2017,USD,1.0
21-02-2017,CAD,1.3135
21-02-2017,AUD,1.3061
21-02-2017,EUR,0.949
21-02-2017,GBP,0.8054
22-02-2017,USD,1.0
22-02-2017,CAD,1.3168
22-02-2017,AUD,1.3021
22-02-2017,EUR,0.9512
22-02-2017,GBP,0.8033
23-02-2017,USD,1.0
23-02-2017,CAD,1.3116
23-02-2017,AUD,1.2949
23-02-2017,EUR,0.9458
23-02-2017,GBP,0.8004
24-02-2017,USD,1.0
